job_title,job_date,comp_name,comp_type,comp_size,eco_activity,region,city,benefits,contract,positions,exper,gender,Salary,is_tech_job
Technician,2022-11-04,مؤسسة جازي  للمقاولات,1,SB,Technical Services,Madinah,AL MADINAH AL MUNAWARAH,0,1,1,2,0,4000.0,0
Health Assistant,2022-11-04,مجمع الطبيب زاهر قضيب البنان رقم واحد الطبي العام,1,MB,Healthcare and Pharmaceuticals ,Makkah,MAKKAH AL MUKARRAMAH,0,1,3,0,1,4000.0,0
Analyst,2022-11-04,مجمع إيلاف الطبي,1,SB,Tertiary and Services,Makkah,AL WATAH,0,1,2,0,1,7000.0,0
Salesperson,2022-11-04,شركة شاورما وصوص للوجبات السريعة شركة شخص واحد,1,MA,Tertiary and Services,Makkah,MAKKAH AL MUKARRAMAH,1,1,10,0,2,4000.0,0
Manager,2022-11-04,شركة أبراج العاليات للمقاولات,1,MB,Construction and Real Estate,Jazan,ABU AS SADAH,0,1,1,2,0,4500.0,0
Receptionist,2022-11-07,شركة إكال لتقديم الوجبات,1,MA,Trade and Retail,Riyadh,AR RIYADH,1,1,1,0,1,5000.0,0
Accountant,2022-11-07,شركة بوان للصناعات المعدنية   شركـة شـخـص واحـد,1,MC,Industrial Manufacturing,Eastern,AD DAMMAM,1,1,1,0,0,4500.0,0
Driver,2022-11-07,شركة ماجد مرشد مريشيد الحربي للمقاولات,1,MA,Construction and Real Estate,Madinah,YANBU,1,1,5,2,0,4500.0,0
Administrative Assistant,2022-11-07,شركة ماجد مرشد مريشيد الحربي للمقاولات,1,MA,Construction and Real Estate,Madinah,YANBU,1,1,1,0,1,4000.0,0
Analyst,2022-11-07,شركة إعتماد للموارد البشرية شركة شخص واحد,1,SB,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,2,1,4000.0,0
Secretary,2022-11-07,مجمع المسعودي الاول,1,SB,Healthcare and Pharmaceuticals ,Riyadh,UMM TALHA,0,1,1,0,1,4000.0,0
Accountant,2022-11-07,مؤسسة نخبة حبيبه للحلويات,1,SB,Food Services,Al Jouf,TUBARJAL,0,1,1,0,2,4000.0,0
Analyst,2022-11-07,مجمع المسعودي الاول,1,SB,Healthcare and Pharmaceuticals ,Riyadh,UMM TALHA,0,1,2,0,1,5000.0,0
Secretary,2022-11-07,شركةاحمدعبدالرحمن النويصر,1,SB,Consulting and Profissonal Services,Makkah,JEDDAH,1,1,1,0,0,4000.0,0
Analyst,2022-11-07,شركة حسين عبدالرحمن السماعيل للصناعة,1,SB,Industrial Manufacturing,Eastern,AD DAMMAM,1,1,3,2,2,5625.0,0
Driver,2022-11-07,مؤسسة عبدالله علي محسن حدادي للخدمات اللوجستية,1,SA,Logistics and Transportation,Riyadh,AR RIYADH,1,1,10,0,0,9200.0,0
Dentist,2022-11-07,مجمع عنايه المتخصص لطب الاسنان,1,SB,Healthcare and Pharmaceuticals ,Madinah,AL MADINAH AL MUNAWARAH,0,1,2,0,1,4500.0,0
Manager,2022-11-07,شركة إعتماد للموارد البشرية شركة شخص واحد,1,SB,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,2,1,4000.0,0
Accountant,2022-11-07,شركة التقنية الحديثة لصيانة الالكترونيات,1,SB,Technical Services,Makkah,JEDDAH,0,1,1,2,2,5000.0,0
Salesperson,2022-11-07,مؤسسة صالح عبدالله الجهني للتجارة,1,SB,Tertiary and Services,Makkah,JEDDAH,1,1,2,0,0,4000.0,0
Driver,2022-11-08,مؤسسة ابراهيم يوسف ابراهيم كويتي للنقل,1,SA,Logistics and Transportation,Najran,NAJRAN,1,1,50,0,2,6000.0,0
Receptionist,2022-11-08,مشغل زاوية أطياف للتزيين النسائي,1,SA,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,2,1,4000.0,0
Driver,2022-11-08,مؤسسة ابراهيم يوسف ابراهيم كويتي للنقل,1,SA,Logistics and Transportation,Makkah,MAKKAH AL MUKARRAMAH,1,1,50,0,2,6000.0,0
Driver,2022-11-08,مؤسسة ابراهيم يوسف ابراهيم كويتي للنقل,1,SA,Logistics and Transportation,Qassim,BURAYDAH,1,1,50,0,0,6000.0,0
Driver,2022-11-08,مؤسسة ابراهيم يوسف ابراهيم كويتي للنقل,1,SA,Logistics and Transportation,Madinah,AL ULA,1,1,20,0,2,6000.0,0
Driver,2022-11-08,مؤسسة ابراهيم يوسف ابراهيم كويتي للنقل,1,SA,Logistics and Transportation,Hail,HAIL,1,1,50,0,2,6000.0,0
Driver,2022-11-08,مؤسسة ابراهيم يوسف ابراهيم كويتي للنقل,1,SA,Logistics and Transportation,Makkah,AT TAIF,1,1,50,0,2,6000.0,0
Technician,2022-11-08,مجمع القاضي الطبي فرع شركة مجموعة القاضي للاستثمار والتطوير,1,MA,Logistics and Transportation,Najran,NAJRAN,0,1,1,0,1,5000.0,0
Technician,2022-11-08,مجمع القاضي الطبي فرع شركة مجموعة القاضي للاستثمار والتطوير,1,MA,Logistics and Transportation,Najran,NAJRAN,0,1,2,0,1,5000.0,0
Manager,2022-11-08,شركة الراجح الحديثة للمقاولات المحدودة,1,MC,Tertiary and Services,Madinah,AL MADINAH AL MUNAWARAH,0,1,1,2,0,4000.0,0
Accountant,2022-11-08,شركة الراجح الحديثة للمقاولات المحدودة,1,MC,Tertiary and Services,Makkah,JEDDAH,0,1,1,2,0,4000.0,0
Salesperson,2022-11-08,شركة المطهرات الخليجية المحدودة شركة شخص واحد,1,SB,Trade and Retail,Riyadh,ABA ASLAB,1,1,1,2,2,4000.0,0
Analyst,2022-11-08,مؤسسة علاء محمد علوي خرد للتطوير العقاري,1,SA,Construction and Real Estate,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,0,1,4000.0,0
Analyst,2022-11-08,مجمع القاضي الطبي فرع شركة مجموعة القاضي للاستثمار والتطوير,1,MA,Logistics and Transportation,Najran,NAJRAN,0,1,1,0,1,7000.0,0
Driver,2022-11-09,شركه العرفج للتجاره والاستيراد,1,MC,Trade and Retail,Riyadh,AR RIYADH,0,1,3,2,0,4000.0,0
Accountant,2022-11-09,مؤسسة حفلة الألعاب التجارية,1,MA,Trade and Retail,Riyadh,AR RIYADH,0,1,4,0,2,5000.0,0
Analyst,2022-11-09,شركة مركز العام الفني والسلامة للتدريب,1,SB,Education,Eastern,AD DAMMAM,1,1,1,2,1,6500.0,0
Salesperson,2022-11-09,شركه العرفج للتجاره والاستيراد,1,MC,Trade and Retail,Riyadh,AR RIYADH,1,1,3,0,1,4000.0,0
Accountant,2022-11-09,جمعية ريادة لبناء وتطوير القدرات الشبابية,1,SA,Charity,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,2,2,4000.0,0
Switchboard Operator,2022-11-09,شركة التجارة والخدمات العربية,1,SB,Technical Services,Riyadh,ABA ASLAB,1,1,4,0,0,4000.0,0
Manager,2022-11-09,مؤسسة ألفا جروب للتجارة,1,SA,Trade and Retail,Riyadh,AR RIYADH,0,1,1,2,2,10000.0,0
Artist,2022-11-09,مؤسسة مقياس الاتقان لتنظيم المعارض والمؤتمرات,1,SB,Tertiary and Services,Riyadh,AR RIYADH,1,1,1,4,1,6500.0,0
Driver,2022-11-09,مؤسسة ابراهيم يوسف ابراهيم كويتي للنقل,1,SA,Logistics and Transportation,Makkah,JEDDAH,1,1,50,0,0,6000.0,0
Driver,2022-11-09,مؤسسة ابراهيم يوسف ابراهيم كويتي للنقل,1,SA,Logistics and Transportation,Makkah,JEDDAH,1,1,50,0,1,6000.0,0
Dentist,2022-11-09,مجمع الخريف الطبي,1,SB,Healthcare and Pharmaceuticals ,Riyadh,AR RIYADH,0,1,1,2,1,8000.0,0
Analyst,2022-11-09,توكيلات عبدالله جارالله للتجارة والاستيراد,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,1,0,0,4000.0,0
Analyst,2022-11-09,توكيلات عبدالله جارالله للتجارة والاستيراد,1,SB,Trade and Retail,Eastern,AL KHOBAR,0,1,1,0,0,4000.0,0
Analyst,2022-11-09,توكيلات عبدالله جارالله للتجارة والاستيراد,1,SB,Trade and Retail,Makkah,JEDDAH,0,1,2,0,0,4000.0,0
Salesperson,2022-11-09,مؤسسة الخليج العربي لقطع الغيار,1,SB,Trade and Retail,Al Baha,SHIBRIQAH,0,1,1,0,0,4000.0,0
Manager,2022-11-09,شركة المطار العربي للخدمات التجارية شركة شخص واحد,1,MA,Trade and Retail,Riyadh,AR RIYADH,0,1,1,4,2,13889.0,0
Salesperson,2022-11-09,مؤسسة مهدي بن ناشي بن سفران الحجيلي التجارية,1,SB,Trade and Retail,Madinah,AL MADINAH AL MUNAWARAH,0,1,2,0,0,4000.0,0
Switchboard Operator,2022-11-09,شركة المطار العربي للخدمات التجارية شركة شخص واحد,1,MA,Trade and Retail,Riyadh,AR RIYADH,0,1,4,0,0,4444.0,0
Switchboard Operator,2022-11-09,شركة المطار العربي للخدمات التجارية شركة شخص واحد,1,MA,Trade and Retail,Riyadh,AR RIYADH,0,1,4,0,2,4800.0,0
Teacher/Trainer,2022-11-09,شركة اكسيل انترناشيونال انك السعودية للتعليم شركة شخص واحد,1,MB,Education,Eastern,DHAHRAN,1,1,10,2,1,5000.0,0
Driver,2022-11-10,مصنع وائل حسن فارسي للغازات الصناعية,1,SB,Industrial Manufacturing,Madinah,AL MADINAH AL MUNAWARAH,0,1,4,2,0,5000.0,0
Electrician,2022-11-10,مصنع وائل حسن فارسي للغازات الصناعية,1,SB,Industrial Manufacturing,Madinah,AL MADINAH AL MUNAWARAH,0,1,2,2,2,5000.0,0
Technician,2022-11-10,مصنع وائل حسن فارسي للغازات الصناعية,1,SB,Industrial Manufacturing,Madinah,ABA AL BA,0,1,3,0,2,5000.0,0
Lawyer,2022-11-10,شركة أسيس يور للمحاماة والاستشارات القانونية,1,SA,Consulting and Profissonal Services,Riyadh,AR RIYADH,1,1,1,4,0,5000.0,0
Analyst,2022-11-10,شركة أسيس يور للمحاماة والاستشارات القانونية,1,SA,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,1,4,0,4000.0,0
Analyst,2022-11-11,جمعية بناء للإرشاد الأسري,0,L,Food Services,Madinah,AL MADINAH AL MUNAWARAH,0,1,2,0,1,4000.0,0
Analyst,2022-11-13,شركه روائع ابداعيه للتدريب المهني,0,L,Food Services,Eastern,ABRAQIYAH,0,1,7,0,2,6000.0,0
Accountant,2022-11-14,جمعية تعايش معي للرفق بالحيوان,1,SA,Charity,Makkah,JEDDAH,0,1,1,2,2,5000.0,0
Florist,2022-11-14,مؤسسة زهور ايفنتو للتجارة,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,2,2,2,4000.0,0
Electrician,2022-11-14,شركة سعيد بن سعد بن بخروش الغامدي للتجارة والمقاولات,1,MB,Construction and Real Estate,Al Baha,AL BAHA,0,1,1,0,0,7000.0,0
Manager,2022-11-14,مصنع بيوتي للصناعة,1,SB,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,1,4,1,5000.0,0
Switchboard Operator,2022-11-14,مطعم أزيان لتقديم الوجبات,1,SB,Tertiary and Services,Madinah,AL MADINAH AL MUNAWARAH,0,1,1,0,1,4000.0,0
Writer,2022-11-14,مصنع بيوتي للصناعة,1,SB,Industrial Manufacturing,Qassim,BURAYDAH,0,1,2,0,1,4000.0,0
Analyst,2022-11-14,مؤسسة وئام الحجاز للمقاولات,1,L,Construction and Real Estate,Makkah,MAKKAH AL MUKARRAMAH,0,1,2,2,0,4000.0,0
Switchboard Operator,2022-11-14,مقهى تفاني لتقديم المشروبات,1,SA,Trade and Retail,Makkah,JEDDAH,0,1,2,0,2,4000.0,0
Teacher/Trainer,2022-11-14,مدارس جيل الريادة الاهلية,1,SB,Education,Riyadh,AR RIYADH,0,1,1,0,0,5000.0,0
Salesperson,2022-11-14,شركة الزاهد للتجارة والتنميه العقاريه المحدوده,1,SB,Trade and Retail,Makkah,JEDDAH,0,1,1,0,0,4000.0,0
Technician,2022-11-14,شركة الهضب للتجارة والمقاولات,1,MB,Tertiary and Services,Makkah,JEDDAH,1,1,5,0,0,5000.0,0
Salesperson,2022-11-14,مؤسسة لقمة لتقديم الوجبات,1,SB,Food Services,Riyadh,AR RIYADH,0,1,1,0,0,4375.0,0
Receptionist,2022-11-14,مركز راحت العضلة للمساج,1,SB,Tertiary and Services,Qassim,AL BADAI',0,1,1,0,2,4000.0,0
Developer,2022-11-15,شركة التربه والاساسات المحدوده شركة شخص واحد,1,L,Technical Services,Riyadh,AR RIYADH,1,1,1,4,0,10000.0,1
Teacher/Trainer,2022-11-15,المعهد العالي السعودي الياباني للسيارات,1,MA,Education,Makkah,JEDDAH,0,1,2,2,0,5000.0,0
Secretary,2022-11-15,مؤسسة خالد فيحان نايف النفيعي العقاري,1,SA,Tertiary and Services,Makkah,AL HAWIYAH,0,1,1,0,1,4000.0,0
Analyst,2022-11-15,شركة مزرعة العائلة للتجارة,1,SA,Trade and Retail,Riyadh,AR RIYADH,0,1,15,0,2,4000.0,0
Teacher/Trainer,2022-11-15,مركز نحو القمه ضيافة الأطفال الأهلية,1,SB,Tertiary and Services,Riyadh,AR RIYADH,0,1,10,0,1,4000.0,0
Chef,2022-11-15,بوفية محمدحسن احمد جبر لتقديم الوجبات,1,SB,Food Services,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,0,0,4000.0,0
Technician,2022-11-15,شركة مجمع الرحمة الطبي,1,MA,Healthcare and Pharmaceuticals ,Riyadh,AR RIYADH,0,1,1,2,1,5000.0,0
Technician,2022-11-15,شركة التربه والاساسات المحدوده شركة شخص واحد,1,L,Technical Services,Riyadh,AR RIYADH,0,1,2,2,0,5500.0,0
Technician,2022-11-15,شركة مجمع الرحمة الطبي,1,MA,Healthcare and Pharmaceuticals ,Riyadh,AR RIYADH,0,1,2,2,2,5000.0,0
Salesperson,2022-11-15,مطعم البرجر النقي لتقديم الوجبات,1,MA,Tertiary and Services,Riyadh,AR RIYADH,0,1,20,0,2,4500.0,0
Analyst,2022-11-15,شركة مجمع الرحمة الطبي,1,MA,Healthcare and Pharmaceuticals ,Riyadh,AR RIYADH,0,1,2,4,2,7000.0,0
Manager,2022-11-15,مكتب محمد طه عبدالقادر السقاف للاستشارات الهندسية,1,SB,Consulting and Profissonal Services,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,12,2,15000.0,0
Receptionist,2022-11-15,شركة الاسنان الجميلة الطبي,1,MA,Healthcare and Pharmaceuticals ,Riyadh,AR RIYADH,0,1,2,0,1,4500.0,0
Doctor,2022-11-15,شركة أمان للامراض النفسية والعصبية,1,SB,Trade and Retail,Makkah,JEDDAH,1,1,2,0,2,10000.0,0
Salesperson,2022-11-15,مؤسسة فاطمه سعيد صالح خلف للقرطاسية,1,SB,Trade and Retail,Makkah,JEDDAH,1,1,1,2,2,4000.0,0
Doctor,2022-11-15,مركز ياسمين محمد حسين الرويلي للعلاج الطبيعي,1,SA,Tertiary and Services,Northern Borders,TURAIF,1,1,1,0,2,6000.0,0
Analyst,2022-11-15,شركة الصخور العربية للصناعة,1,SB,Technical Services,Riyadh,AR RIYADH,1,1,1,0,2,5000.0,0
Analyst,2022-11-15,شركة سما الشرق المحدودة,1,MC,Construction and Real Estate,Riyadh,AR RIYADH,1,1,1,2,2,4500.0,0
Teacher/Trainer,2022-11-15,المعهد العالي السعودي الياباني للسيارات,1,MA,Education,Makkah,JEDDAH,0,1,1,2,0,5000.0,0
Worker,2022-11-15,شركة الترويج المتطوره لخدمات الاعمال المحدوده,1,L,Logistics and Transportation,Riyadh,AR RIYADH,1,1,10,0,2,4000.0,0
Electrician,2022-11-15,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,1,G,Tertiary and Services,Eastern,AD DAMMAM,0,1,1,4,0,8400.0,0
Technician,2022-11-15,مؤسسة القصيم للخدمات الطلابية,1,SA,Tertiary and Services,Qassim,BURAYDAH,0,1,2,0,2,4000.0,0
Artist,2022-11-15,شركة سنا المدينة للتمور,1,SB,Food Services,Madinah,ABAR AL MASHAYAH,1,1,1,2,2,4000.0,0
Technician,2022-11-15,مؤسسة قرطاسية القصيم لتجارة الجملة و التجزئة,1,SB,Trade and Retail,Qassim,BURAYDAH,0,1,1,0,2,4000.0,0
Manager,2022-11-15,شركة نزهة تسوق لتجارة الجملة والتجزئة,1,SB,Trade and Retail,Qassim,UNAYZAH,1,1,3,0,0,6000.0,0
Salesperson,2022-11-15,مؤسسة غصن الكادي للعود,1,SA,Trade and Retail,Makkah,JEDDAH,1,1,2,0,1,4000.0,0
Clerk,2022-11-15,فرع شركة القمة الفضائية المحدودة,1,SB,Trade and Retail,Eastern,AL JUBAIL,0,1,1,0,0,5000.0,0
Analyst,2022-11-15,مجمع بيان الساحل لطب وتقويم الاسنان,1,SB,Healthcare and Pharmaceuticals ,Makkah,AL QUNFIDAH,0,1,1,0,1,4000.0,0
Receptionist,2022-11-15,شركة بانوراما للوحدات السكنية,1,SB,Tertiary and Services,Eastern,AD DAMMAM,0,1,1,0,0,4000.0,0
Accountant,2022-11-15,شركة مزايا الهرم للتجارة المحدودة شركة شخص واحد,1,MA,Trade and Retail,Al Baha,BILJURASHI,0,1,1,0,0,4000.0,0
Manager,2022-11-15,شركة العمق للاستشارات الهندسية,1,SB,Consulting and Profissonal Services,Makkah,GHITHAH,0,1,1,12,0,10000.0,0
Manager,2022-11-15,جمعية يسر للتنمية الأسرية,1,SA,Charity,Makkah,MAKKAH AL MUKARRAMAH,1,1,1,4,1,6000.0,0
Salesperson,2022-11-15,شركة حلال العالمي للتدريب,1,SA,Trade and Retail,Riyadh,AR RIYADH,0,1,10,0,0,4000.0,0
Salesperson,2022-11-15,شركة عبداللطيف جميل للاليكترونيات واجهزة التكييف المحدودة,1,MB,Trade and Retail,Riyadh,AR RIYADH,0,1,2,0,1,6000.0,0
Technician,2022-11-15,شركة الإمدادات التعاونية,1,MA,Tertiary and Services,Makkah,JEDDAH,0,1,1,2,2,4500.0,0
Analyst,2022-11-15,شركة إلمام المستقبل للتسويق (شركة شخص واحد),1,SB,Tertiary and Services,Riyadh,AR RIYADH,0,1,20,0,2,4000.0,0
Accountant,2022-11-15,خالد آرت للصناعة,1,SB,Industrial Manufacturing,Eastern,AD DAMMAM,0,1,1,2,1,6000.0,0
Engineer,2022-11-16,شركة اوما للاستشارات المهنية,1,SB,Consulting and Profissonal Services,Northern Borders,AR'AR,0,1,1,0,2,6000.0,0
Accountant,2022-11-16,مؤسسة حارث زيد عبدالله الشنبري للخضار والفواكه,1,SB,Trade and Retail,Makkah,JEDDAH,0,1,1,0,0,4000.0,0
Accountant,2022-11-16,مؤسسة الأندلس للشقق الفندقية,1,SB,Tertiary and Services,Makkah,JEDDAH,0,1,1,2,2,6000.0,0
Salesperson,2022-11-16,مؤسسة صدى العامه للاتصالات وتقنية المعلومات,1,SB,Technology and Communications,Riyadh,AR RIYADH,0,1,1,2,0,4000.0,0
Manager,2022-11-16,شركة المسكن الراقي للتطوير العقاري,1,SB,Construction and Real Estate,Madinah,AL MADINAH AL MUNAWARAH,0,1,2,2,0,4000.0,0
Analyst,2022-11-16,مجمع مطمئنه للطب النفسي,1,MB,Healthcare and Pharmaceuticals ,Qassim,BURAYDAH,1,1,25,0,2,4000.0,0
Salesperson,2022-11-16,مؤسسة عبدالرحمن بن وليد الدليجان التجارية,1,SB,Trade and Retail,Riyadh,AR RIYADH,1,1,1,0,0,4000.0,0
Manager,2022-11-16,شركة عالم المحركات للتجارة (شركة شخص واحد),1,MA,Technical Services,Eastern,AL KHOBAR,0,1,1,0,0,4000.0,0
Analyst,2022-11-16,شركة عالم المحركات للتجارة (شركة شخص واحد),1,MA,Technical Services,Eastern,AL KHOBAR,0,1,1,2,0,4000.0,0
Engineer,2022-11-16,شركة المسكن الراقي للتطوير العقاري,1,SB,Construction and Real Estate,Madinah,AL MADINAH AL MUNAWARAH,0,1,1,0,2,4000.0,0
Analyst,2022-11-16,شركة عالم المحركات للتجارة (شركة شخص واحد),1,MA,Technical Services,Eastern,AL KHOBAR,0,1,2,0,1,4000.0,0
Salesperson,2022-11-16,شركة عالم المحركات للتجارة (شركة شخص واحد),1,MA,Technical Services,Eastern,AL KHOBAR,0,1,2,2,0,4000.0,0
Analyst,2022-11-16,شركه الرأي للخدمات البيئيه شركة مساهمة سعودية مقفلة,1,L,Logistics and Transportation,Riyadh,ABA ASLAB,0,1,46,4,2,5000.0,0
Manager,2022-11-16,خالد آرت للصناعة,1,SB,Industrial Manufacturing,Eastern,AD DAMMAM,0,1,1,2,0,4500.0,0
Technician,2022-11-16,مؤسسة دعائم التقنية للحاسب الالي,1,SB,Tertiary and Services,Riyadh,AR RIYADH,1,1,2,0,1,5500.0,0
Technician,2022-11-16,شركة البحرينية العالمية للتجارة والمقاولات شركة شخص واحد,1,MA,Tertiary and Services,Al Baha,AL BAHA,0,1,1,2,0,5700.0,0
